Id,ActivityHour,TotalSteps,TotalIntensity,Calories
4319703577,2016-05-02 08:00:00 UTC,26,2,65
4319703577,2016-04-16 00:00:00 UTC,67,2,66
4319703577,2016-05-08 16:00:00 UTC,48,2,66
4319703577,2016-05-08 21:00:00 UTC,46,2,66
4319703577,2016-04-15 07:00:00 UTC,16,3,66
4319703577,2016-04-21 16:00:00 UTC,13,3,66
4319703577,2016-04-28 23:00:00 UTC,26,3,66
4319703577,2016-05-01 21:00:00 UTC,27,3,66
4319703577,2016-05-06 00:00:00 UTC,39,3,66
4319703577,2016-04-18 22:00:00 UTC,51,3,67
4319703577,2016-04-24 03:00:00 UTC,68,3,67
4319703577,2016-04-25 09:00:00 UTC,53,3,67
4319703577,2016-04-25 21:00:00 UTC,47,3,67
4319703577,2016-04-29 00:00:00 UTC,48,3,67
4319703577,2016-05-06 12:00:00 UTC,61,3,67
4319703577,2016-04-15 23:00:00 UTC,50,3,68
4319703577,2016-04-19 09:00:00 UTC,42,3,68
4319703577,2016-04-21 15:00:00 UTC,41,3,68
4319703577,2016-04-28 21:00:00 UTC,37,3,68
4319703577,2016-05-06 14:00:00 UTC,55,3,68
4319703577,2016-05-06 22:00:00 UTC,44,3,68
4319703577,2016-05-11 09:00:00 UTC,49,3,68
4319703577,2016-04-20 08:00:00 UTC,93,3,69
4319703577,2016-04-30 22:00:00 UTC,27,3,69
4319703577,2016-05-06 08:00:00 UTC,41,3,69
4319703577,2016-05-09 09:00:00 UTC,70,3,69
4319703577,2016-05-03 09:00:00 UTC,100,3,70
4319703577,2016-05-02 04:00:00 UTC,29,4,67
4319703577,2016-04-19 03:00:00 UTC,33,4,68
4319703577,2016-04-24 10:00:00 UTC,31,4,69
4319703577,2016-04-27 22:00:00 UTC,54,4,69
4319703577,2016-04-30 08:00:00 UTC,58,4,69
4319703577,2016-05-06 06:00:00 UTC,51,4,69
4319703577,2016-05-06 10:00:00 UTC,33,4,69
4319703577,2016-04-27 09:00:00 UTC,45,4,70
4319703577,2016-04-30 10:00:00 UTC,106,4,70
4319703577,2016-04-13 20:00:00 UTC,72,4,71
4319703577,2016-05-03 08:00:00 UTC,115,4,71
4319703577,2016-04-27 20:00:00 UTC,136,4,72
4319703577,2016-04-30 18:00:00 UTC,99,4,73
4319703577,2016-04-26 07:00:00 UTC,47,5,69
4319703577,2016-04-21 18:00:00 UTC,65,5,70
4319703577,2016-04-25 23:00:00 UTC,76,5,70
4319703577,2016-04-28 04:00:00 UTC,64,5,70
4319703577,2016-05-01 11:00:00 UTC,84,5,70
4319703577,2016-04-15 13:00:00 UTC,73,5,71
4319703577,2016-04-21 14:00:00 UTC,95,5,71
4319703577,2016-04-23 22:00:00 UTC,53,5,71
4319703577,2016-05-01 08:00:00 UTC,94,5,71
4319703577,2016-05-04 21:00:00 UTC,45,5,71
4319703577,2016-05-05 08:00:00 UTC,74,5,71
4319703577,2016-04-19 21:00:00 UTC,63,5,72
4319703577,2016-04-22 09:00:00 UTC,115,5,72
4319703577,2016-04-29 22:00:00 UTC,80,5,72
4319703577,2016-05-01 10:00:00 UTC,88,5,72
4319703577,2016-04-14 21:00:00 UTC,63,5,73
4319703577,2016-04-24 21:00:00 UTC,137,5,73
4319703577,2016-05-03 21:00:00 UTC,149,5,73
4319703577,2016-05-10 09:00:00 UTC,170,5,74
4319703577,2016-05-06 09:00:00 UTC,237,5,78
4319703577,2016-04-27 07:00:00 UTC,55,6,71
4319703577,2016-04-26 20:00:00 UTC,117,6,72
4319703577,2016-05-07 08:00:00 UTC,73,6,72
4319703577,2016-04-22 13:00:00 UTC,81,6,73
4319703577,2016-04-22 15:00:00 UTC,110,6,73
4319703577,2016-04-23 14:00:00 UTC,106,6,73
4319703577,2016-04-24 20:00:00 UTC,86,6,73
4319703577,2016-05-10 21:00:00 UTC,140,6,73
4319703577,2016-04-21 22:00:00 UTC,157,6,74
4319703577,2016-04-27 21:00:00 UTC,102,6,75
4319703577,2016-04-25 20:00:00 UTC,49,7,73
4319703577,2016-05-07 23:00:00 UTC,109,7,74
4319703577,2016-05-11 21:00:00 UTC,80,7,74
4319703577,2016-04-20 20:00:00 UTC,76,7,75
4319703577,2016-04-24 19:00:00 UTC,120,7,75
4319703577,2016-05-03 07:00:00 UTC,149,7,75
4319703577,2016-05-04 16:00:00 UTC,86,7,75
4319703577,2016-05-05 21:00:00 UTC,80,7,75
4319703577,2016-04-18 11:00:00 UTC,152,7,76
4319703577,2016-04-19 13:00:00 UTC,125,7,76
4319703577,2016-04-22 19:00:00 UTC,107,7,76
4319703577,2016-05-03 20:00:00 UTC,115,7,76
4319703577,2016-05-05 09:00:00 UTC,165,7,76
4319703577,2016-05-07 10:00:00 UTC,59,7,76
4319703577,2016-04-15 22:00:00 UTC,164,7,77
4319703577,2016-04-20 22:00:00 UTC,157,7,78
4319703577,2016-04-24 12:00:00 UTC,207,7,78
4319703577,2016-04-13 18:00:00 UTC,182,8,74
4319703577,2016-04-22 14:00:00 UTC,102,8,76
4319703577,2016-05-01 20:00:00 UTC,127,8,76
4319703577,2016-05-03 13:00:00 UTC,69,8,76
4319703577,2016-05-09 21:00:00 UTC,107,8,76
4319703577,2016-04-24 11:00:00 UTC,103,8,77
4319703577,2016-05-11 22:00:00 UTC,147,8,77
4319703577,2016-04-20 21:00:00 UTC,177,8,80
4319703577,2016-05-10 17:00:00 UTC,173,8,80
4319703577,2016-05-07 22:00:00 UTC,263,8,82
4319703577,2016-04-21 19:00:00 UTC,116,9,77
4319703577,2016-05-02 07:00:00 UTC,135,9,78
4319703577,2016-04-23 18:00:00 UTC,178,9,79
4319703577,2016-04-29 08:00:00 UTC,155,9,79
4319703577,2016-04-29 23:00:00 UTC,178,9,79
4319703577,2016-04-22 21:00:00 UTC,209,9,80
4319703577,2016-05-02 09:00:00 UTC,159,9,80
4319703577,2016-05-02 22:00:00 UTC,204,9,80
4319703577,2016-05-08 20:00:00 UTC,224,9,80
4319703577,2016-04-23 20:00:00 UTC,206,9,81
4319703577,2016-04-18 08:00:00 UTC,206,9,82
4319703577,2016-04-15 20:00:00 UTC,126,10,79
4319703577,2016-04-22 20:00:00 UTC,120,10,79
4319703577,2016-04-14 23:00:00 UTC,174,10,80
4319703577,2016-04-24 08:00:00 UTC,171,10,81
4319703577,2016-04-15 16:00:00 UTC,159,10,82
4319703577,2016-04-24 15:00:00 UTC,218,10,82
4319703577,2016-04-24 16:00:00 UTC,122,10,83
4319703577,2016-05-04 08:00:00 UTC,212,10,83
4319703577,2016-05-07 12:00:00 UTC,381,10,89
4319703577,2016-05-02 19:00:00 UTC,529,10,97
4319703577,2016-05-02 20:00:00 UTC,506,10,99
4319703577,2016-05-08 11:00:00 UTC,125,11,81
4319703577,2016-05-05 17:00:00 UTC,152,11,82
4319703577,2016-05-10 22:00:00 UTC,205,11,82
4319703577,2016-05-08 10:00:00 UTC,187,11,83
4319703577,2016-04-22 17:00:00 UTC,222,11,84
4319703577,2016-05-09 08:00:00 UTC,195,11,84
4319703577,2016-04-29 09:00:00 UTC,256,11,86
4319703577,2016-04-15 18:00:00 UTC,357,11,88
4319703577,2016-05-05 22:00:00 UTC,144,12,82
4319703577,2016-05-10 07:00:00 UTC,151,12,83
4319703577,2016-05-10 20:00:00 UTC,154,12,84
4319703577,2016-04-30 11:00:00 UTC,340,12,85
4319703577,2016-04-30 23:00:00 UTC,233,12,85
4319703577,2016-05-04 17:00:00 UTC,238,12,86
4319703577,2016-05-07 20:00:00 UTC,225,12,87
4319703577,2016-05-11 20:00:00 UTC,262,12,88
4319703577,2016-04-14 08:00:00 UTC,166,13,85
4319703577,2016-05-07 21:00:00 UTC,131,13,85
4319703577,2016-05-01 09:00:00 UTC,162,13,86
4319703577,2016-04-20 14:00:00 UTC,185,13,87
4319703577,2016-04-23 21:00:00 UTC,252,13,87
4319703577,2016-05-05 16:00:00 UTC,189,13,87
4319703577,2016-05-08 22:00:00 UTC,282,13,88
4319703577,2016-04-29 20:00:00 UTC,257,13,89
4319703577,2016-05-11 18:00:00 UTC,430,13,89
4319703577,2016-04-26 14:00:00 UTC,323,13,90
4319703577,2016-04-28 09:00:00 UTC,289,13,90
4319703577,2016-05-05 13:00:00 UTC,307,13,90
4319703577,2016-04-19 08:00:00 UTC,447,13,94
4319703577,2016-04-19 07:00:00 UTC,554,13,100
4319703577,2016-04-22 18:00:00 UTC,234,14,87
4319703577,2016-04-19 22:00:00 UTC,294,14,90
4319703577,2016-04-28 22:00:00 UTC,301,14,90
4319703577,2016-05-06 21:00:00 UTC,249,14,90
4319703577,2016-04-15 21:00:00 UTC,327,14,92
4319703577,2016-05-02 13:00:00 UTC,334,14,92
4319703577,2016-05-03 15:00:00 UTC,308,14,92
4319703577,2016-04-30 17:00:00 UTC,371,14,93
4319703577,2016-04-27 18:00:00 UTC,488,14,98
4319703577,2016-04-14 14:00:00 UTC,155,15,87
4319703577,2016-05-06 23:00:00 UTC,215,15,89
4319703577,2016-04-15 15:00:00 UTC,187,15,90
4319703577,2016-04-14 15:00:00 UTC,220,15,91
4319703577,2016-04-25 08:00:00 UTC,287,15,92
4319703577,2016-05-04 20:00:00 UTC,306,15,92
4319703577,2016-05-05 07:00:00 UTC,330,15,92
4319703577,2016-04-14 09:00:00 UTC,346,15,93
4319703577,2016-04-28 13:00:00 UTC,319,15,94
4319703577,2016-04-25 13:00:00 UTC,453,15,96
4319703577,2016-05-11 13:00:00 UTC,398,15,97
4319703577,2016-05-06 13:00:00 UTC,636,15,106
4319703577,2016-04-20 13:00:00 UTC,253,16,90
4319703577,2016-04-24 17:00:00 UTC,185,16,91
4319703577,2016-05-03 22:00:00 UTC,295,16,91
4319703577,2016-05-09 22:00:00 UTC,211,16,91
4319703577,2016-05-09 16:00:00 UTC,291,16,92
4319703577,2016-04-19 15:00:00 UTC,346,16,94
4319703577,2016-04-19 17:00:00 UTC,313,16,94
4319703577,2016-04-28 15:00:00 UTC,287,16,94
4319703577,2016-04-13 17:00:00 UTC,387,16,95
4319703577,2016-04-14 13:00:00 UTC,302,16,95
4319703577,2016-05-07 16:00:00 UTC,337,16,95
4319703577,2016-04-19 18:00:00 UTC,498,16,98
4319703577,2016-04-30 16:00:00 UTC,495,16,99
4319703577,2016-05-04 18:00:00 UTC,570,16,102
4319703577,2016-04-22 12:00:00 UTC,374,17,91
4319703577,2016-04-15 08:00:00 UTC,236,17,92
4319703577,2016-05-11 08:00:00 UTC,258,17,93
4319703577,2016-04-19 20:00:00 UTC,254,17,94
4319703577,2016-04-29 17:00:00 UTC,239,17,94
4319703577,2016-05-10 16:00:00 UTC,288,17,94
4319703577,2016-04-29 18:00:00 UTC,548,17,95
4319703577,2016-05-09 13:00:00 UTC,331,17,95
4319703577,2016-04-19 14:00:00 UTC,551,17,102
4319703577,2016-04-15 19:00:00 UTC,691,17,111
4319703577,2016-05-04 09:00:00 UTC,230,18,93
4319703577,2016-04-24 18:00:00 UTC,209,18,94
4319703577,2016-04-27 13:00:00 UTC,276,18,94
4319703577,2016-04-23 13:00:00 UTC,276,18,96
4319703577,2016-04-23 23:00:00 UTC,316,18,96
4319703577,2016-04-26 16:00:00 UTC,273,18,96
4319703577,2016-05-07 15:00:00 UTC,278,18,96
4319703577,2016-04-24 22:00:00 UTC,384,18,98
4319703577,2016-05-07 14:00:00 UTC,412,18,99
4319703577,2016-04-28 14:00:00 UTC,513,18,103
4319703577,2016-04-20 07:00:00 UTC,580,18,106
4319703577,2016-04-22 11:00:00 UTC,477,19,96
4319703577,2016-04-26 13:00:00 UTC,349,19,98
4319703577,2016-04-27 16:00:00 UTC,290,19,98
4319703577,2016-04-23 15:00:00 UTC,344,19,99
4319703577,2016-04-28 07:00:00 UTC,466,19,103
4319703577,2016-05-02 15:00:00 UTC,522,19,107
4319703577,2016-05-02 21:00:00 UTC,556,19,109
4319703577,2016-04-15 11:00:00 UTC,257,20,97
4319703577,2016-04-30 19:00:00 UTC,318,20,97
4319703577,2016-04-16 14:00:00 UTC,263,20,98
4319703577,2016-04-27 17:00:00 UTC,304,20,99
4319703577,2016-04-30 15:00:00 UTC,316,20,100
4319703577,2016-04-16 09:00:00 UTC,419,20,101
4319703577,2016-05-02 14:00:00 UTC,529,20,107
4319703577,2016-04-20 18:00:00 UTC,592,20,108
4319703577,2016-05-03 18:00:00 UTC,646,20,109
4319703577,2016-05-11 17:00:00 UTC,269,21,99
4319703577,2016-04-25 22:00:00 UTC,306,21,100
4319703577,2016-05-07 11:00:00 UTC,404,21,103
4319703577,2016-05-03 14:00:00 UTC,708,21,113
4319703577,2016-04-16 12:00:00 UTC,749,21,114
4319703577,2016-05-09 20:00:00 UTC,745,21,116
4319703577,2016-04-22 22:00:00 UTC,286,22,101
4319703577,2016-04-13 22:00:00 UTC,404,22,104
4319703577,2016-04-29 12:00:00 UTC,401,22,105
4319703577,2016-05-08 12:00:00 UTC,626,22,110
4319703577,2016-04-14 18:00:00 UTC,720,22,113
4319703577,2016-04-14 16:00:00 UTC,724,22,114
4319703577,2016-05-10 13:00:00 UTC,990,22,125
4319703577,2016-04-14 19:00:00 UTC,972,22,128
4319703577,2016-04-25 16:00:00 UTC,362,23,104
4319703577,2016-05-06 18:00:00 UTC,372,23,104
4319703577,2016-05-06 17:00:00 UTC,401,23,106
4319703577,2016-04-20 09:00:00 UTC,443,23,107
4319703577,2016-04-15 14:00:00 UTC,614,23,112
4319703577,2016-04-24 13:00:00 UTC,626,23,113
4319703577,2016-05-11 14:00:00 UTC,597,23,113
4319703577,2016-05-08 13:00:00 UTC,702,23,117
4319703577,2016-04-26 18:00:00 UTC,564,24,105
4319703577,2016-05-09 15:00:00 UTC,411,24,107
4319703577,2016-04-16 13:00:00 UTC,446,24,109
4319703577,2016-04-20 17:00:00 UTC,501,24,110
4319703577,2016-04-26 15:00:00 UTC,501,24,110
4319703577,2016-04-28 08:00:00 UTC,632,24,118
4319703577,2016-04-27 11:00:00 UTC,683,24,121
4319703577,2016-04-14 20:00:00 UTC,893,24,125
4319703577,2016-04-20 10:00:00 UTC,1114,24,135
4319703577,2016-05-05 15:00:00 UTC,432,25,108
4319703577,2016-05-05 14:00:00 UTC,546,25,114
4319703577,2016-04-28 19:00:00 UTC,815,25,115
4319703577,2016-05-01 22:00:00 UTC,628,25,115
4319703577,2016-04-30 14:00:00 UTC,1191,25,140
4319703577,2016-04-29 14:00:00 UTC,349,26,108
4319703577,2016-04-30 21:00:00 UTC,646,26,118
4319703577,2016-04-19 16:00:00 UTC,703,26,119
4319703577,2016-04-26 17:00:00 UTC,704,26,120
4319703577,2016-04-23 17:00:00 UTC,856,26,123
4319703577,2016-04-29 11:00:00 UTC,786,26,123
4319703577,2016-04-15 12:00:00 UTC,428,27,112
4319703577,2016-05-09 14:00:00 UTC,577,27,116
4319703577,2016-04-26 11:00:00 UTC,669,27,120
4319703577,2016-04-24 14:00:00 UTC,748,27,123
4319703577,2016-04-14 11:00:00 UTC,764,27,124
4319703577,2016-04-20 11:00:00 UTC,787,27,125
4319703577,2016-04-25 15:00:00 UTC,352,28,111
4319703577,2016-04-19 12:00:00 UTC,562,28,119
4319703577,2016-05-11 15:00:00 UTC,715,28,122
4319703577,2016-05-02 18:00:00 UTC,745,28,123
4319703577,2016-05-05 12:00:00 UTC,781,28,125
4319703577,2016-04-20 19:00:00 UTC,947,28,134
4319703577,2016-05-08 15:00:00 UTC,461,29,115
4319703577,2016-04-20 16:00:00 UTC,497,29,117
4319703577,2016-05-07 17:00:00 UTC,640,29,123
4319703577,2016-04-29 16:00:00 UTC,877,29,129
4319703577,2016-05-04 13:00:00 UTC,942,29,132
4319703577,2016-05-08 14:00:00 UTC,952,29,132
4319703577,2016-04-14 22:00:00 UTC,889,29,133
4319703577,2016-04-28 11:00:00 UTC,941,29,135
4319703577,2016-05-10 19:00:00 UTC,1156,29,144
4319703577,2016-04-24 09:00:00 UTC,646,30,115
4319703577,2016-04-22 16:00:00 UTC,542,30,119
4319703577,2016-05-03 16:00:00 UTC,669,30,122
4319703577,2016-05-11 11:00:00 UTC,734,30,127
4319703577,2016-04-27 19:00:00 UTC,971,30,139
4319703577,2016-05-06 11:00:00 UTC,1384,30,154
4319703577,2016-04-23 19:00:00 UTC,375,31,117
4319703577,2016-05-05 20:00:00 UTC,702,31,119
4319703577,2016-04-16 11:00:00 UTC,873,31,132
4319703577,2016-05-02 12:00:00 UTC,541,32,122
4319703577,2016-05-05 11:00:00 UTC,878,32,123
4319703577,2016-05-07 19:00:00 UTC,879,32,127
4319703577,2016-05-04 14:00:00 UTC,867,32,132
4319703577,2016-05-09 12:00:00 UTC,513,33,122
4319703577,2016-05-10 11:00:00 UTC,536,33,122
4319703577,2016-04-27 15:00:00 UTC,585,33,125
4319703577,2016-04-29 13:00:00 UTC,671,33,127
4319703577,2016-04-16 10:00:00 UTC,724,33,129
4319703577,2016-05-04 11:00:00 UTC,969,33,138
4319703577,2016-04-28 10:00:00 UTC,1155,33,148
4319703577,2016-04-29 15:00:00 UTC,474,34,122
4319703577,2016-04-28 16:00:00 UTC,603,34,126
4319703577,2016-04-13 16:00:00 UTC,759,34,131
4319703577,2016-04-14 17:00:00 UTC,1154,34,145
4319703577,2016-04-19 19:00:00 UTC,1332,34,156
4319703577,2016-04-30 12:00:00 UTC,1058,35,128
4319703577,2016-05-06 16:00:00 UTC,597,35,128
4319703577,2016-04-19 11:00:00 UTC,923,35,140
4319703577,2016-04-25 19:00:00 UTC,900,35,141
4319703577,2016-04-23 12:00:00 UTC,1067,35,144
4319703577,2016-05-06 07:00:00 UTC,1279,35,155
4319703577,2016-05-02 17:00:00 UTC,589,36,128
4319703577,2016-04-25 12:00:00 UTC,676,36,132
4319703577,2016-05-09 11:00:00 UTC,842,36,136
4319703577,2016-05-10 18:00:00 UTC,1092,36,137
4319703577,2016-05-06 20:00:00 UTC,1022,36,143
4319703577,2016-04-14 12:00:00 UTC,1029,36,145
4319703577,2016-05-03 12:00:00 UTC,1146,36,149
4319703577,2016-05-05 10:00:00 UTC,1517,36,169
4319703577,2016-05-05 18:00:00 UTC,686,37,127
4319703577,2016-05-03 17:00:00 UTC,637,37,130
4319703577,2016-05-06 15:00:00 UTC,639,37,132
4319703577,2016-05-10 14:00:00 UTC,824,37,138
4319703577,2016-04-28 17:00:00 UTC,877,37,140
4319703577,2016-04-28 12:00:00 UTC,976,37,142
4319703577,2016-04-26 08:00:00 UTC,1197,37,150
4319703577,2016-04-20 15:00:00 UTC,781,38,137
4319703577,2016-04-23 16:00:00 UTC,850,38,139
4319703577,2016-04-25 14:00:00 UTC,1105,38,149
4319703577,2016-05-09 17:00:00 UTC,1218,38,152
4319703577,2016-04-27 08:00:00 UTC,1072,39,136
4319703577,2016-05-04 15:00:00 UTC,913,39,144
4319703577,2016-05-10 15:00:00 UTC,958,39,144
4319703577,2016-05-10 12:00:00 UTC,930,39,145
4319703577,2016-04-25 18:00:00 UTC,1014,39,146
4319703577,2016-04-29 19:00:00 UTC,1033,40,136
4319703577,2016-05-11 12:00:00 UTC,1037,40,150
4319703577,2016-04-16 15:00:00 UTC,1170,40,153
4319703577,2016-04-25 11:00:00 UTC,696,41,138
4319703577,2016-05-11 16:00:00 UTC,793,41,141
4319703577,2016-05-09 18:00:00 UTC,1046,41,151
4319703577,2016-04-26 10:00:00 UTC,1826,41,182
4319703577,2016-05-07 18:00:00 UTC,1045,42,137
4319703577,2016-04-30 13:00:00 UTC,1233,42,141
4319703577,2016-05-03 19:00:00 UTC,1170,42,141
4319703577,2016-05-02 16:00:00 UTC,1085,42,152
4319703577,2016-04-15 10:00:00 UTC,1954,42,188
4319703577,2016-05-02 11:00:00 UTC,871,43,146
4319703577,2016-04-26 12:00:00 UTC,1049,43,151
4319703577,2016-04-28 18:00:00 UTC,1143,44,151
4319703577,2016-04-28 20:00:00 UTC,1360,44,151
4319703577,2016-05-05 19:00:00 UTC,1178,45,143
4319703577,2016-04-29 10:00:00 UTC,1604,45,171
4319703577,2016-04-25 10:00:00 UTC,1839,45,187
4319703577,2016-04-19 10:00:00 UTC,1872,45,189
4319703577,2016-04-27 14:00:00 UTC,1267,46,162
4319703577,2016-05-11 19:00:00 UTC,1613,46,165
4319703577,2016-05-04 19:00:00 UTC,1622,46,166
4319703577,2016-04-25 17:00:00 UTC,946,47,144
4319703577,2016-05-04 12:00:00 UTC,1624,47,178
4319703577,2016-05-09 10:00:00 UTC,1720,47,186
4319703577,2016-05-03 11:00:00 UTC,1353,48,159
4319703577,2016-04-30 20:00:00 UTC,1661,48,170
4319703577,2016-04-22 08:00:00 UTC,1479,49,163
4319703577,2016-05-07 13:00:00 UTC,1390,50,163
4319703577,2016-05-07 09:00:00 UTC,1278,51,160
4319703577,2016-05-10 10:00:00 UTC,1669,51,178
4319703577,2016-05-11 10:00:00 UTC,1735,51,180
4319703577,2016-04-14 10:00:00 UTC,1611,52,175
4319703577,2016-05-04 10:00:00 UTC,1778,52,181
4319703577,2016-05-05 05:00:00 UTC,1950,53,205
4319703577,2016-04-20 12:00:00 UTC,1717,55,166
4319703577,2016-05-02 10:00:00 UTC,1722,55,181
4319703577,2016-04-18 10:00:00 UTC,1756,55,184
4319703577,2016-04-27 10:00:00 UTC,1971,55,191
4319703577,2016-05-06 19:00:00 UTC,2033,58,190
4319703577,2016-05-09 19:00:00 UTC,1993,59,189
4319703577,2016-05-03 10:00:00 UTC,1984,60,195
4319703577,2016-04-13 19:00:00 UTC,1808,65,178
4319703577,2016-04-26 19:00:00 UTC,2273,70,201
4319703577,2016-05-05 06:00:00 UTC,3547,82,279
4319703577,2016-04-27 12:00:00 UTC,2445,87,213
2320127002,2016-04-12 00:00:00 UTC,0,0,55
2320127002,2016-04-12 01:00:00 UTC,0,0,55
2320127002,2016-04-12 02:00:00 UTC,0,0,55
2320127002,2016-04-12 03:00:00 UTC,0,0,55
2320127002,2016-04-12 04:00:00 UTC,0,0,55
2320127002,2016-04-12 05:00:00 UTC,0,0,55
2320127002,2016-04-12 06:00:00 UTC,0,0,55
2320127002,2016-04-14 01:00:00 UTC,0,0,55
2320127002,2016-04-14 02:00:00 UTC,0,0,55
2320127002,2016-04-14 03:00:00 UTC,0,0,55
2320127002,2016-04-14 04:00:00 UTC,0,0,55
2320127002,2016-04-14 05:00:00 UTC,0,0,55
2320127002,2016-04-14 12:00:00 UTC,0,0,55
2320127002,2016-04-14 21:00:00 UTC,0,0,55
2320127002,2016-04-14 22:00:00 UTC,0,0,55
2320127002,2016-04-14 23:00:00 UTC,0,0,55
2320127002,2016-04-15 00:00:00 UTC,0,0,55
2320127002,2016-04-15 01:00:00 UTC,0,0,55
2320127002,2016-04-15 02:00:00 UTC,0,0,55
2320127002,2016-04-15 03:00:00 UTC,0,0,55
2320127002,2016-04-15 04:00:00 UTC,0,0,55
2320127002,2016-04-15 05:00:00 UTC,0,0,55
2320127002,2016-04-15 06:00:00 UTC,0,0,55
2320127002,2016-04-15 14:00:00 UTC,0,0,55
2320127002,2016-04-15 23:00:00 UTC,0,0,55
2320127002,2016-04-16 00:00:00 UTC,0,0,55
2320127002,2016-04-16 01:00:00 UTC,0,0,55
2320127002,2016-04-16 02:00:00 UTC,0,0,55
2320127002,2016-04-16 03:00:00 UTC,0,0,55
2320127002,2016-04-16 04:00:00 UTC,0,0,55
2320127002,2016-04-16 05:00:00 UTC,0,0,55
2320127002,2016-04-16 06:00:00 UTC,0,0,55
2320127002,2016-04-16 07:00:00 UTC,0,0,55
2320127002,2016-04-16 08:00:00 UTC,0,0,55
2320127002,2016-04-16 09:00:00 UTC,0,0,55
2320127002,2016-04-16 17:00:00 UTC,0,0,55
2320127002,2016-04-16 18:00:00 UTC,0,0,55
2320127002,2016-04-17 02:00:00 UTC,0,0,55
2320127002,2016-04-17 03:00:00 UTC,0,0,55
2320127002,2016-04-17 04:00:00 UTC,0,0,55
2320127002,2016-04-17 05:00:00 UTC,0,0,55
2320127002,2016-04-17 06:00:00 UTC,0,0,55
2320127002,2016-04-17 07:00:00 UTC,0,0,55
2320127002,2016-04-17 08:00:00 UTC,0,0,55
2320127002,2016-04-17 23:00:00 UTC,0,0,55
2320127002,2016-04-18 00:00:00 UTC,0,0,55
2320127002,2016-04-18 01:00:00 UTC,0,0,55
2320127002,2016-04-18 02:00:00 UTC,0,0,55
2320127002,2016-04-18 03:00:00 UTC,0,0,55
2320127002,2016-04-18 04:00:00 UTC,0,0,55
2320127002,2016-04-18 05:00:00 UTC,0,0,55
2320127002,2016-04-19 01:00:00 UTC,0,0,55
2320127002,2016-04-19 02:00:00 UTC,0,0,55
2320127002,2016-04-19 03:00:00 UTC,0,0,55
2320127002,2016-04-19 04:00:00 UTC,0,0,55
2320127002,2016-04-19 05:00:00 UTC,0,0,55
2320127002,2016-04-19 06:00:00 UTC,0,0,55
2320127002,2016-04-19 07:00:00 UTC,0,0,55
2320127002,2016-04-19 08:00:00 UTC,0,0,55
2320127002,2016-04-19 09:00:00 UTC,0,0,55
2320127002,2016-04-19 10:00:00 UTC,0,0,55
2320127002,2016-04-19 11:00:00 UTC,0,0,55
2320127002,2016-04-19 18:00:00 UTC,0,0,55
2320127002,2016-04-20 01:00:00 UTC,0,0,55
2320127002,2016-04-20 02:00:00 UTC,0,0,55
2320127002,2016-04-20 03:00:00 UTC,0,0,55
2320127002,2016-04-20 04:00:00 UTC,0,0,55
2320127002,2016-04-20 05:00:00 UTC,0,0,55
2320127002,2016-04-20 06:00:00 UTC,0,0,55
2320127002,2016-04-20 07:00:00 UTC,0,0,55
2320127002,2016-04-20 08:00:00 UTC,0,0,55
2320127002,2016-04-20 09:00:00 UTC,0,0,55
2320127002,2016-04-20 10:00:00 UTC,0,0,55
2320127002,2016-04-20 11:00:00 UTC,0,0,55
2320127002,2016-04-21 01:00:00 UTC,0,0,55
2320127002,2016-04-21 02:00:00 UTC,0,0,55
2320127002,2016-04-21 03:00:00 UTC,0,0,55
2320127002,2016-04-21 04:00:00 UTC,0,0,55
2320127002,2016-04-21 05:00:00 UTC,0,0,55
2320127002,2016-04-21 06:00:00 UTC,0,0,55
2320127002,2016-04-21 07:00:00 UTC,0,0,55
2320127002,2016-04-21 08:00:00 UTC,0,0,55
2320127002,2016-04-21 09:00:00 UTC,0,0,55
2320127002,2016-04-21 10:00:00 UTC,0,0,55
2320127002,2016-04-21 11:00:00 UTC,0,0,55
2320127002,2016-04-21 12:00:00 UTC,0,0,55
2320127002,2016-04-21 13:00:00 UTC,0,0,55
2320127002,2016-04-21 14:00:00 UTC,0,0,55
2320127002,2016-04-21 20:00:00 UTC,0,0,55
2320127002,2016-04-22 08:00:00 UTC,0,0,55
2320127002,2016-04-22 09:00:00 UTC,0,0,55
2320127002,2016-04-22 10:00:00 UTC,0,0,55
2320127002,2016-04-22 11:00:00 UTC,0,0,55
2320127002,2016-04-22 12:00:00 UTC,0,0,55
2320127002,2016-04-22 13:00:00 UTC,0,0,55
2320127002,2016-04-22 18:00:00 UTC,0,0,55
2320127002,2016-04-23 05:00:00 UTC,0,0,55
2320127002,2016-04-23 06:00:00 UTC,0,0,55
2320127002,2016-04-23 07:00:00 UTC,0,0,55
2320127002,2016-04-23 08:00:00 UTC,0,0,55
2320127002,2016-04-23 09:00:00 UTC,0,0,55
2320127002,2016-04-23 10:00:00 UTC,0,0,55
2320127002,2016-04-23 11:00:00 UTC,0,0,55
2320127002,2016-04-23 12:00:00 UTC,0,0,55
2320127002,2016-04-24 03:00:00 UTC,0,0,55
2320127002,2016-04-24 04:00:00 UTC,0,0,55
2320127002,2016-04-24 05:00:00 UTC,0,0,55
2320127002,2016-04-24 06:00:00 UTC,0,0,55
2320127002,2016-04-24 07:00:00 UTC,0,0,55
2320127002,2016-04-24 08:00:00 UTC,0,0,55
